idx,shannon_raw,shannon_cal,semantic_entropy,n_clusters,k,extra_energy_j,base_energy_j,overhead_x,wall_s,small_score
53,1.3481288953653225,14.633116397857666,1.584962500721156,3,3,1207.4253578013024,470.87383622785177,3.5642226535114596,16.665668071000255,2
54,1.0112500553640227,14.164524930318196,1.584962500721156,3,3,1206.4034391440769,477.85133709548865,3.5246417567374144,16.653058341998985,2
55,2.7327345659131885,15.145052409562908,0.9182958340544896,2,3,562.5752301569416,194.33046507404808,3.894940996217844,7.82409812500191,2
56,2.5163318979150304,15.11743237177531,1.584962500721156,3,3,1203.8363302174112,481.16174081223477,3.5019369332758066,16.815352035002434,3
57,1.9562768001419804,14.390101839701334,1.584962500721156,3,3,1193.013332269284,482.64169893628844,3.471840570134345,16.447643686999072,3
58,1.9527755060280936,14.39625722118932,1.584962500721156,3,3,1194.8274616706349,365.4346973222878,4.2696059526522765,16.48841405499843,4
59,3.8789195764716715,15.2774973487854,1.584962500721156,3,3,1201.9691891919254,462.14033064519356,3.6008749063598446,16.51951650800038,3
60,1.730129781626165,14.266427370707193,1.584962500721156,3,3,1206.634127590693,465.32958179106663,3.5930741882910695,16.610495502001868,3
61,2.4168857254137817,14.728392464773995,0.9182958340544896,2,3,1197.1177599554849,349.52631521099084,4.4249717628066065,16.363522726001975,4
62,0.6782676726378661,13.530399705008637,1.584962500721156,3,3,1191.563517873432,433.78575804921303,3.7468940502612096,16.425763464001648,1
63,1.7480564801208676,14.034887962341308,1.584962500721156,3,3,1177.3517327501493,474.3542481426143,3.4820094630968272,16.442631775000336,4
64,1.0090830374309527,15.175187860216413,1.584962500721156,3,3,830.185276306058,44.7515255010452,19.550993893753823,11.533953641999688,1
65,2.0041353037642935,15.297224890391032,1.584962500721156,3,3,1193.441450368392,469.8353247432829,3.540127120114874,16.462885697001184,1
66,1.629054755916198,14.347542368570963,0.9182958340544896,2,3,1186.5895636678988,467.8279119301608,3.53638043692664,16.432548003998818,3
67,0.7614515590419372,13.70349173227946,1.584962500721156,3,3,1189.0863114394306,470.9188878343856,3.5250342302210074,16.287178001999564,2
