idx,shannon_raw,shannon_cal,semantic_entropy,n_clusters,k,extra_energy_j,base_energy_j,overhead_x,wall_s,small_score
162,3.411037545328339,12.972050444285076,0.9182958340544896,2,3,1661.182223145799,567.6104580253607,3.9266237076124795,21.457146435999675,1
163,0.6820278934047868,5.632415306568146,1.584962500721156,3,3,287.25895406558186,108.44332420099944,3.6489316533044307,3.7086157849998926,5
164,1.7300194227726509,8.911869575579962,1.584962500721156,3,3,1618.3668268262522,560.3207248816282,3.888286574029801,21.015512631000092,3
165,0.601046524996705,6.695055809091119,1.584962500721156,3,3,1282.5866259589652,121.25402777118923,11.577682651328109,16.485869854000157,1
166,0.9283506929284583,6.427385513186454,1.584962500721156,3,3,1633.8684098255042,575.239940426321,3.840325045257834,20.926035808999586,4
167,1.6405294570016364,9.090540994008382,1.584962500721156,3,3,1089.3971939697158,273.969222886301,4.976348812077416,14.190895292000278,3
168,1.9329735910923531,9.97677550872167,0.9182958340544896,2,3,1630.566649712576,560.0085764320513,3.9116815676311716,21.07994123300068,3
169,1.9997387165700395,9.311343858142694,1.584962500721156,3,3,1252.3495598917675,557.4500796094486,3.2465680886962427,16.141529409000213,4
170,1.600041816951707,9.432304663658142,1.584962500721156,3,3,1641.131886223131,594.6421059955842,3.7598649165205904,20.985555331000796,1
171,1.465472167795524,10.527106978098551,1.584962500721156,3,3,1632.3183435441078,544.0719277807344,4.000188504858765,21.02257155999996,2
172,0.5840306826867163,8.209708562264076,-0.0,1,3,145.38775255041276,52.85675997214286,3.7505990270125635,2.0153992810001,4
173,1.9095355851886173,10.2097487727801,1.584962500721156,3,3,1634.191510433515,562.2316726211252,3.9066158845425965,21.153864291999525,4
174,0.7836358643177411,4.800438039976617,0.9182958340544896,2,3,429.423337835006,81.5418183652936,6.266295827636095,5.705896919000224,5
175,1.88673991770794,9.596162881056468,1.584962500721156,3,3,1635.1992938562175,564.1157772887949,3.8986944873535943,21.061326343000474,3
176,1.1464845379224669,7.869136126140753,1.584962500721156,3,3,1617.7661714474043,574.6589232143539,3.8151762830000644,20.84450891800043,2
177,1.4718927709261576,6.982781471808751,1.584962500721156,3,3,1442.7928437288222,572.61435683834,3.519658870754004,18.618505224000728,3
178,1.2069521804626744,8.385832731540386,1.584962500721156,3,3,257.8119113944156,94.84763358356302,3.718169148282199,3.461989397999787,5
179,1.407246095786492,9.924248323440551,1.584962500721156,3,3,1612.1036894713582,587.2896195145372,3.7449892453470377,20.761095648000264,3
180,2.864285695121313,11.929331219991049,0.9182958340544896,2,3,1639.5693282447087,583.0555803793709,3.8120292188575,21.04230588700011,3
181,0.7921173080739876,5.796989907423655,1.584962500721156,3,3,1167.6143714431146,583.6655414975165,3.0004853609266617,15.076981254999737,3
182,1.6912985243089498,11.121944804191589,0.9182958340544896,2,3,1626.2854293726427,562.8950228423247,3.8891451574056455,21.007170046000283,3
183,1.651022765962407,7.033517172560096,1.584962500721156,3,3,1624.78137002202,567.8188834341352,3.8614430013236576,20.923795508000694,3
184,1.4188621866051108,10.590130376815797,1.584962500721156,3,3,317.76320756670367,71.3609304030222,5.452901689651263,4.237596562000363,4
185,1.7279645310839018,9.573312139511108,0.9182958340544896,2,3,1631.6701351308539,567.0099702677818,3.8776745043129752,20.958516939999754,3
186,0.5770765297114849,6.245006462335587,1.584962500721156,3,3,1619.7278399000243,550.1821350537161,3.943984794675103,20.931507897999836,4
187,1.6722699228922526,9.065450713038445,1.584962500721156,3,3,775.005048738384,568.6100473872499,2.3629816291490355,10.030288144000224,3
188,1.9136877697085342,9.87922601222992,1.584962500721156,3,3,1628.567032319479,573.3397349831706,3.840492177586964,21.046394519000387,2
189,1.2662100304445874,8.780681951344013,1.584962500721156,3,3,1623.0121566703376,562.6953543076155,3.8843532192786965,20.92711865399997,2
190,1.8730330261525374,8.940437664791029,1.584962500721156,3,3,737.3960611942842,386.45929182481643,2.908082110569485,9.562330239999937,2
191,2.3337628887283306,9.726964619954428,1.584962500721156,3,3,1611.1815693489102,573.7569257893613,3.808125700848464,21.07421134299966,3
192,1.5038536908384412,9.8192702738444,1.584962500721156,3,3,1629.45089762992,567.6188515485618,3.8706779085728,20.897752722000405,3
193,0.8551246702055713,5.773127693150725,1.584962500721156,3,3,1119.0975080913918,202.7894021485686,6.518520673341267,14.579977434999819,4
194,0.75258519500494,11.183562755584717,0.9182958340544896,2,3,215.21643427375022,15.33191893541115,15.03714924272647,2.9164790289996745,5
195,1.4991193311319997,9.140932060877482,0.9182958340544896,2,3,1595.4758229918953,587.8819103541324,3.7139393046314373,20.91828041000008,3
196,2.0069991043085853,9.771878751516342,1.584962500721156,3,3,1587.5086365045593,586.8409004001909,3.705177221665995,20.809328699000616,3
197,1.8925500214754118,8.748191500498244,1.584962500721156,3,3,1243.143061456893,423.8828083265931,3.9327517819478928,16.360446468999726,4
198,0.9148017168592881,6.520973664872787,1.584962500721156,3,3,408.71684466298296,136.2107950836541,4.000620064011585,5.563519573999656,3
199,0.44045989447273315,9.231131688356399,0.9182958340544896,2,3,1561.6198464924792,566.8011228863496,3.7551459999587946,20.611885815000278,2
